sku_id,title,category,sub_category,brand,gender,price,rating,occasion_tags,style_tags,color,fabric,description
SKU-FOO-2801,Forever 21 Olive Green Women's Leather Heels,footwear,Heels,Forever 21,Women,3749,4.9,Beach;Gym,Classic;Streetwear,Olive Green,Leather,"Forever 21 olive green heels crafted from premium leather for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for beach, gym occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3404,Mast & Harbour Lavender Men's Polyester Sunglasses,accessories,Sunglasses,Mast & Harbour,Men,2649,4.1,Ethnic,Minimalist;Vibrant,Lavender,Polyester,"Mast & Harbour lavender sunglasses crafted from premium polyester for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1482,DressBerry Sky Blue Women's Cotton Blouses,topwear,Blouses,DressBerry,Women,1199,3.9,Formal,Pastel;Streetwear,Sky Blue,Cotton,"DressBerry sky blue blouses crafted from premium cotton for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for formal occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2666,HIGHLANDER Mustard Yellow Men's Leather Loafers,footwear,Loafers,HIGHLANDER,Men,2549,4.2,Ethnic;Party,Classic,Mustard Yellow,Leather,"HIGHLANDER mustard yellow loafers crafted from premium leather for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic, party occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2420,Sangria Pastel Pink Women's Leather Heels,footwear,Heels,Sangria,Women,3999,4.4,Beach,Streetwear,Pastel Pink,Leather,"Sangria pastel pink heels crafted from premium leather for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for beach occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2172,Puma Mustard Yellow Women's Linen Chinos,bottomwear,Chinos,Puma,Women,1099,4.3,Beach,Vibrant,Mustard Yellow,Linen,"Puma mustard yellow chinos crafted from premium linen for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for beach occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3023,Puma Tan Brown Women's Leather Watches,accessories,Watches,Puma,Women,7299,4.7,Formal,Classic;Streetwear,Tan Brown,Leather,"Puma tan brown watches crafted from premium leather for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for formal occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2442,Vans Sky Blue Unisex Cotton Sneakers,footwear,Sneakers,Vans,Unisex,2549,4.6,Casual,Streetwear;Vibrant,Sky Blue,Cotton,"Vans sky blue sneakers crafted from premium cotton for all genders. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1406,Puma Mint Green Women's Cotton Blazers,topwear,Blazers,Puma,Women,8549,4.4,Gym;Formal,Classic,Mint Green,Cotton,"Puma mint green blazers crafted from premium cotton for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym, formal occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1758,Mango Maroon Women's Silk Skirts,bottomwear,Skirts,Mango,Women,2299,4.3,Casual;Formal,Vibrant,Maroon,Silk,"Mango maroon skirts crafted from premium silk for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual, formal occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2363,Puma Olive Green Unisex Polyester Sneakers,footwear,Sneakers,Puma,Unisex,3699,4.2,Gym,Classic,Olive Green,Polyester,"Puma olive green sneakers crafted from premium polyester for all genders. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2621,Anouk Mustard Yellow Women's Leather Flats,footwear,Flats,Anouk,Women,1549,4.2,Beach,Classic,Mustard Yellow,Leather,"Anouk mustard yellow flats crafted from premium leather for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for beach occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2612,Bata Burgundy Women's Leather Flats,footwear,Flats,Bata,Women,1749,3.7,Casual,Vibrant;Pastel,Burgundy,Leather,"Bata burgundy flats crafted from premium leather for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3221,Fossil Lavender Unisex Polyester Sunglasses,accessories,Sunglasses,Fossil,Unisex,2199,4.1,Formal;Party,Streetwear;Vibrant,Lavender,Polyester,"Fossil lavender sunglasses crafted from premium polyester for all genders. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal, party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1744,Forever 21 Pastel Pink Women's Silk Palazzos,bottomwear,Palazzos,Forever 21,Women,749,4.2,Beach,Pastel,Pastel Pink,Silk,"Forever 21 pastel pink palazzos crafted from premium silk for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1807,Titan Charcoal Grey Men's Cotton Jeans,bottomwear,Jeans,Titan,Men,1849,4.3,Party;Gym,Streetwear,Charcoal Grey,Cotton,"Titan charcoal grey jeans crafted from premium cotton for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for party, gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3309,Louis Philippe Charcoal Grey Men's Leather Watches,accessories,Watches,Louis Philippe,Men,2449,4.4,Gym,Streetwear,Charcoal Grey,Leather,"Louis Philippe charcoal grey watches crafted from premium leather for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2318,Bata Sky Blue Women's Polyester Heels,footwear,Heels,Bata,Women,2849,4.1,Party,Minimalist,Sky Blue,Polyester,"Bata sky blue heels crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2897,Puma Beige Women's Polyester Bags,accessories,Bags,Puma,Women,3849,4.1,Formal,Streetwear,Beige,Polyester,"Puma beige bags crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2507,Louis Philippe Lavender Men's Leather Loafers,footwear,Loafers,Louis Philippe,Men,1849,4.4,Gym,Pastel,Lavender,Leather,"Louis Philippe lavender loafers crafted from premium leather for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1149,Tommy Hilfiger Cream Men's Cotton T-Shirts,topwear,T-Shirts,Tommy Hilfiger,Men,849,4.4,Formal;Casual,Minimalist,Cream,Cotton,"Tommy Hilfiger cream t-shirts crafted from premium cotton for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal, casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3112,Puma Lavender Unisex Polyester Sunglasses,accessories,Sunglasses,Puma,Unisex,1349,4.1,Ethnic,Classic;Streetwear,Lavender,Polyester,"Puma lavender sunglasses crafted from premium polyester for all genders. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2437,Carlton London Charcoal Grey Women's Leather Sneakers,footwear,Sneakers,Carlton London,Women,6249,4.1,Formal,Pastel,Charcoal Grey,Leather,"Carlton London charcoal grey sneakers crafted from premium leather for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for formal occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1693,Louis Philippe Sky Blue Men's Denim Jeans,bottomwear,Jeans,Louis Philippe,Men,4049,3.8,Formal;Casual,Vibrant,Sky Blue,Denim,"Louis Philippe sky blue jeans crafted from premium denim for men. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for formal, casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1819,Roadster Cream Men's Cotton Jeans,bottomwear,Jeans,Roadster,Men,4299,4.2,Gym,Pastel;Vibrant,Cream,Cotton,"Roadster cream jeans crafted from premium cotton for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2757,Sangria Beige Women's Leather Sneakers,footwear,Sneakers,Sangria,Women,3599,4.2,Casual,Pastel,Beige,Leather,"Sangria beige sneakers crafted from premium leather for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2654,Tommy Hilfiger Sky Blue Men's Polyester Boots,footwear,Boots,Tommy Hilfiger,Men,6899,4.1,Casual,Streetwear,Sky Blue,Polyester,"Tommy Hilfiger sky blue boots crafted from premium polyester for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2715,Nike Beige Men's Polyester Boots,footwear,Boots,Nike,Men,1949,4.0,Formal,Classic,Beige,Polyester,"Nike beige boots crafted from premium polyester for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for formal occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1702,Fossil Sky Blue Women's Linen Chinos,bottomwear,Chinos,Fossil,Women,2049,4.6,Casual,Vibrant,Sky Blue,Linen,"Fossil sky blue chinos crafted from premium linen for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3212,VERO MODA Charcoal Grey Women's Silk Earrings,accessories,Earrings,VERO MODA,Women,1049,4.4,Gym,Streetwear;Classic,Charcoal Grey,Silk,"VERO MODA charcoal grey earrings crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1922,Mango Burgundy Women's Polyester Skirts,bottomwear,Skirts,Mango,Women,749,3.8,Casual,Classic,Burgundy,Polyester,"Mango burgundy skirts crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for casual occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1906,Carlton London Olive Green Women's Polyester Skirts,bottomwear,Skirts,Carlton London,Women,1699,4.2,Formal,Minimalist;Classic,Olive Green,Polyester,"Carlton London olive green skirts crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1455,DressBerry Beige Women's Polyester Blouses,topwear,Blouses,DressBerry,Women,1949,4.0,Party,Streetwear;Pastel,Beige,Polyester,"DressBerry beige blouses crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3394,Anouk Lavender Women's Polyester Earrings,accessories,Earrings,Anouk,Women,1499,4.0,Gym;Beach,Classic,Lavender,Polyester,"Anouk lavender earrings crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for gym, beach occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2794,Anouk Burgundy Women's Leather Flats,footwear,Flats,Anouk,Women,1349,4.4,Casual,Minimalist,Burgundy,Leather,"Anouk burgundy flats crafted from premium leather for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for casual occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2229,Anouk Tan Brown Women's Linen Trousers,bottomwear,Trousers,Anouk,Women,2499,4.5,Beach;Casual,Streetwear,Tan Brown,Linen,"Anouk tan brown trousers crafted from premium linen for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for beach, casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1168,Bata Tan Brown Women's Linen Shirts,topwear,Shirts,Bata,Women,2499,4.9,Beach;Formal,Pastel,Tan Brown,Linen,"Bata tan brown shirts crafted from premium linen for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach, formal occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1731,Fossil Charcoal Grey Women's Cotton Palazzos,bottomwear,Palazzos,Fossil,Women,799,4.3,Formal;Ethnic,Classic,Charcoal Grey,Cotton,"Fossil charcoal grey palazzos crafted from premium cotton for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for formal, ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2579,Bata Beige Women's Cotton Sneakers,footwear,Sneakers,Bata,Women,3399,3.9,Formal;Party,Streetwear,Beige,Cotton,"Bata beige sneakers crafted from premium cotton for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal, party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1027,Tokyo Talkies Navy Blue Women's Silk Blouses,topwear,Blouses,Tokyo Talkies,Women,749,3.8,Gym,Streetwear;Minimalist,Navy Blue,Silk,"Tokyo Talkies navy blue blouses crafted from premium silk for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2345,Forever 21 Maroon Women's Polyester Loafers,footwear,Loafers,Forever 21,Women,1749,4.5,Casual;Party,Minimalist,Maroon,Polyester,"Forever 21 maroon loafers crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for casual, party occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2524,HRX by Hrithik Roshan Sky Blue Men's Leather Loafers,footwear,Loafers,HRX by Hrithik Roshan,Men,1199,3.9,Ethnic,Streetwear;Classic,Sky Blue,Leather,"HRX by Hrithik Roshan sky blue loafers crafted from premium leather for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1998,Fossil Tan Brown Women's Polyester Palazzos,bottomwear,Palazzos,Fossil,Women,1049,4.4,Formal,Minimalist,Tan Brown,Polyester,"Fossil tan brown palazzos crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for formal occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2177,Roadster Charcoal Grey Men's Polyester Trousers,bottomwear,Trousers,Roadster,Men,1399,3.6,Beach;Gym,Pastel,Charcoal Grey,Polyester,"Roadster charcoal grey trousers crafted from premium polyester for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for beach, gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2041,Tommy Hilfiger Maroon Men's Cotton Jeans,bottomwear,Jeans,Tommy Hilfiger,Men,3499,4.8,Casual,Pastel,Maroon,Cotton,"Tommy Hilfiger maroon jeans crafted from premium cotton for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2622,Converse Burgundy Unisex Leather Sneakers,footwear,Sneakers,Converse,Unisex,6899,3.7,Party,Minimalist,Burgundy,Leather,"Converse burgundy sneakers crafted from premium leather for all genders. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2256,Puma Lavender Women's Polyester Loafers,footwear,Loafers,Puma,Women,1749,3.8,Casual,Streetwear,Lavender,Polyester,"Puma lavender loafers crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2888,Fossil Lavender Unisex Cotton Bags,accessories,Bags,Fossil,Unisex,3149,4.3,Gym,Pastel;Vibrant,Lavender,Cotton,"Fossil lavender bags crafted from premium cotton for all genders. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1042,VERO MODA Lavender Women's Polyester Crop Tops,topwear,Crop Tops,VERO MODA,Women,549,4.3,Casual;Ethnic,Classic;Vibrant,Lavender,Polyester,"VERO MODA lavender crop tops crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for casual, ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2245,Carlton London Black Women's Linen Chinos,bottomwear,Chinos,Carlton London,Women,2299,4.0,Beach,Streetwear,Black,Linen,"Carlton London black chinos crafted from premium linen for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for beach occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2627,Tommy Hilfiger Sky Blue Men's Polyester Boots,footwear,Boots,Tommy Hilfiger,Men,2249,4.0,Beach,Classic,Sky Blue,Polyester,"Tommy Hilfiger sky blue boots crafted from premium polyester for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for beach occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3195,Sangria White Women's Leather Watches,accessories,Watches,Sangria,Women,2299,4.3,Casual,Pastel,White,Leather,"Sangria white watches crafted from premium leather for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2376,Sangria Cream Women's Cotton Flats,footwear,Flats,Sangria,Women,1749,4.1,Gym,Streetwear,Cream,Cotton,"Sangria cream flats crafted from premium cotton for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2923,Casio Burgundy Unisex Leather Bags,accessories,Bags,Casio,Unisex,3799,3.8,Party;Ethnic,Vibrant,Burgundy,Leather,"Casio burgundy bags crafted from premium leather for all genders. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for party, ethnic occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1610,HRX by Hrithik Roshan Maroon Men's Polyester Blazers,topwear,Blazers,HRX by Hrithik Roshan,Men,7499,4.7,Party;Gym,Minimalist,Maroon,Polyester,"HRX by Hrithik Roshan maroon blazers crafted from premium polyester for men. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party, gym occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2133,Puma Sky Blue Men's Cotton Jeans,bottomwear,Jeans,Puma,Men,3199,4.8,Ethnic,Classic;Pastel,Sky Blue,Cotton,"Puma sky blue jeans crafted from premium cotton for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3003,Mango White Women's Polyester Earrings,accessories,Earrings,Mango,Women,1149,3.9,Formal;Ethnic,Streetwear;Vibrant,White,Polyester,"Mango white earrings crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal, ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1442,Forever 21 Charcoal Grey Women's Polyester Crop Tops,topwear,Crop Tops,Forever 21,Women,899,4.2,Party,Pastel;Streetwear,Charcoal Grey,Polyester,"Forever 21 charcoal grey crop tops crafted from premium polyester for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for party occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2353,Puma Black Women's Polyester Heels,footwear,Heels,Puma,Women,4649,4.4,Formal;Beach,Streetwear,Black,Polyester,"Puma black heels crafted from premium polyester for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for formal, beach occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2943,Puma Beige Women's Polyester Sunglasses,accessories,Sunglasses,Puma,Women,1199,4.3,Casual;Ethnic,Classic,Beige,Polyester,"Puma beige sunglasses crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for casual, ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1494,Forever 21 Charcoal Grey Women's Polyester Blouses,topwear,Blouses,Forever 21,Women,1949,3.9,Party;Beach,Minimalist,Charcoal Grey,Polyester,"Forever 21 charcoal grey blouses crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for party, beach occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2976,ONLY Tan Brown Women's Polyester Earrings,accessories,Earrings,ONLY,Women,1749,4.1,Party,Pastel;Classic,Tan Brown,Polyester,"ONLY tan brown earrings crafted from premium polyester for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for party occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1237,Forever 21 White Women's Cotton Blouses,topwear,Blouses,Forever 21,Women,649,3.5,Casual;Gym,Streetwear;Vibrant,White,Cotton,"Forever 21 white blouses crafted from premium cotton for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for casual, gym occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1552,VERO MODA Terracotta Women's Polyester Crop Tops,topwear,Crop Tops,VERO MODA,Women,1349,4.1,Beach,Vibrant,Terracotta,Polyester,"VERO MODA terracotta crop tops crafted from premium polyester for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for beach occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1521,DressBerry White Women's Polyester Crop Tops,topwear,Crop Tops,DressBerry,Women,1199,3.6,Party,Classic,White,Polyester,"DressBerry white crop tops crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for party occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3297,Tokyo Talkies Lavender Women's Leather Watches,accessories,Watches,Tokyo Talkies,Women,5699,4.3,Casual;Ethnic,Minimalist,Lavender,Leather,"Tokyo Talkies lavender watches crafted from premium leather for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for casual, ethnic occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2233,DressBerry Pastel Pink Women's Linen Chinos,bottomwear,Chinos,DressBerry,Women,3099,4.2,Gym;Casual,Pastel,Pastel Pink,Linen,"DressBerry pastel pink chinos crafted from premium linen for women. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for gym, casual occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2139,Sangria Olive Green Women's Polyester Palazzos,bottomwear,Palazzos,Sangria,Women,699,4.4,Ethnic,Classic;Pastel,Olive Green,Polyester,"Sangria olive green palazzos crafted from premium polyester for women. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for ethnic occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1721,Tommy Hilfiger Terracotta Men's Linen Chinos,bottomwear,Chinos,Tommy Hilfiger,Men,1899,4.3,Formal;Party,Pastel,Terracotta,Linen,"Tommy Hilfiger terracotta chinos crafted from premium linen for men. Features a soft muted hues providing a calm, breezy and sophisticated aesthetic. Ideal for formal, party occasions. Styled in a pastel aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-2908,Mango Beige Women's Leather Bags,accessories,Bags,Mango,Women,1849,3.8,Beach,Vibrant,Beige,Leather,"Mango beige bags crafted from premium leather for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for beach occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3209,Fastrack Lavender Unisex Polyester Sunglasses,accessories,Sunglasses,Fastrack,Unisex,3449,4.1,Beach,Streetwear,Lavender,Polyester,"Fastrack lavender sunglasses crafted from premium polyester for all genders. Features a urban relaxed drape engineered with durable modern textures. Ideal for beach occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1059,Nike White Unisex Cotton T-Shirts,topwear,T-Shirts,Nike,Unisex,899,4.3,Casual,Vibrant,White,Cotton,"Nike white t-shirts crafted from premium cotton for all genders. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for casual occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1632,DressBerry Black Women's Denim Jeans,bottomwear,Jeans,DressBerry,Women,1749,4.7,Gym;Ethnic,Streetwear;Classic,Black,Denim,"DressBerry black jeans crafted from premium denim for women. Features a urban relaxed drape engineered with durable modern textures. Ideal for gym, ethnic occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-2182,Sangria Burgundy Women's Cotton Jeans,bottomwear,Jeans,Sangria,Women,2949,4.7,Gym,Vibrant,Burgundy,Cotton,"Sangria burgundy jeans crafted from premium cotton for women. Features a eye-catching high-energy color palette suited for expressive moods. Ideal for gym occasions. Styled in a vibrant aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-FOO-2645,DressBerry Burgundy Women's Polyester Heels,footwear,Heels,DressBerry,Women,5399,3.8,Casual;Formal,Minimalist,Burgundy,Polyester,"DressBerry burgundy heels crafted from premium polyester for women. Features a clean tailored silhouette with subtle contemporary accents. Ideal for casual, formal occasions. Styled in a minimalist aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-TOP-1593,WROGN Terracotta Men's Linen Kurtas,topwear,Kurtas,WROGN,Men,3199,4.4,Party,Streetwear;Classic,Terracotta,Linen,"WROGN terracotta kurtas crafted from premium linen for men. Features a urban relaxed drape engineered with durable modern textures. Ideal for party occasions. Styled in a streetwear aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-ACC-3177,Fastrack Mustard Yellow Unisex Leather Watches,accessories,Watches,Fastrack,Unisex,2449,3.6,Casual;Party,Classic,Mustard Yellow,Leather,"Fastrack mustard yellow watches crafted from premium leather for all genders. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for casual, party occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
SKU-BOT-1940,HRX by Hrithik Roshan Mustard Yellow Men's Denim Jeans,bottomwear,Jeans,HRX by Hrithik Roshan,Men,1699,4.0,Casual,Classic;Streetwear,Mustard Yellow,Denim,"HRX by Hrithik Roshan mustard yellow jeans crafted from premium denim for men. Features a timeless quintessential design crafted for versatile everyday elegance. Ideal for casual occasions. Styled in a classic aesthetic, offering both all-day comfort and trend-forward appeal."
